order,node_id_1based,x,y,next_node_id_1based
1462,2220,13450.0,84266.6667,82
1463,82,13450.0,84266.6667,80
1464,80,13450.0,84266.6667,78
1465,78,13450.0,84266.6667,42
1466,42,13450.0,84266.6667,2365
1467,2365,13483.3333,84216.6667,3424
1468,3424,13500.0,84216.6667,3426
1469,3426,13500.0,84216.6667,3427
1470,3427,13500.0,84216.6667,1141
1471,1141,13483.3333,84166.6667,1142
1472,1142,13483.3333,84166.6667,2093
1473,2093,13466.6667,84166.6667,2123
1474,2123,13466.6667,84166.6667,1597
1475,1597,13483.3333,84083.3333,1596
1476,1596,13483.3333,84083.3333,1595
1477,1595,13483.3333,84083.3333,3285
1478,3285,13433.3333,83933.3333,2147
1479,2147,13616.6667,84016.6667,35
1480,35,13600.0,83916.6667,339
1481,339,13600.0,83916.6667,1620
1482,1620,13666.6667,83700.0,1619
1483,1619,13666.6667,83700.0,1618
1484,1618,13666.6667,83700.0,2099
1485,2099,13700.0,83700.0,2102
1486,2102,13700.0,83700.0,2929
1487,2929,13700.0,83700.0,2922
1488,2922,13700.0,83700.0,2108
1489,2108,13700.0,83700.0,2107
1490,2107,13700.0,83700.0,2098
1491,2098,13700.0,83700.0,2190
1492,2190,13800.0,83750.0,2189
1493,2189,13800.0,83750.0,1869
1494,1869,13866.6667,83766.6667,2119
1495,2119,13966.6667,83633.3333,2106
1496,2106,13966.6667,83633.3333,19
1497,19,14066.6667,83583.3333,85
1498,85,14083.3333,83583.3333,3364
1499,3364,14100.0,83550.0,3363
1500,3363,14100.0,83550.0,2903
1501,2903,14050.0,83516.6667,1451
1502,1451,14050.0,83483.3333,1621
1503,1621,14050.0,83483.3333,2145
1504,2145,14083.3333,83416.6667,2144
1505,2144,14083.3333,83416.6667,320
1506,320,14083.3333,83416.6667,18
1507,18,14116.6667,83450.0,3214
1508,3214,14150.0,83466.6667,3213
1509,3213,14150.0,83466.6667,3211
1510,3211,14183.3333,83550.0,3210
1511,3210,14183.3333,83550.0,2110
1512,2110,14216.6667,83516.6667,1251
1513,1251,14216.6667,83516.6667,1250
1514,1250,14216.6667,83516.6667,1050
1515,1050,14216.6667,83516.6667,364
1516,364,14266.6667,83550.0,367
1517,367,14266.6667,83550.0,3351
1518,3351,14300.0,83600.0,481
1519,481,14300.0,83633.3333,3349
1520,3349,14300.0,83650.0,668
1521,668,14266.6667,83666.6667,379
1522,379,14200.0,83633.3333,195
1523,195,14150.0,83616.6667,1423
1524,1423,14100.0,83633.3333,1422
1525,1422,14100.0,83633.3333,2939
1526,2939,14116.6667,83650.0,2938
1527,2938,14116.6667,83650.0,2937
1528,2937,14116.6667,83650.0,34
1529,34,14166.6667,83816.6667,3070
1530,3070,14116.6667,83950.0,2921
1531,2921,14116.6667,83950.0,1374
1532,1374,14116.6667,83950.0,1367
1533,1367,14116.6667,83950.0,3345
1534,3345,14366.6667,83950.0,3354
1535,3354,14366.6667,83950.0,1449
1536,1449,14383.3333,83883.3333,1450
1537,1450,14383.3333,83883.3333,3259
1538,3259,14400.0,83883.3333,3265
1539,3265,14400.0,83883.3333,3013
1540,3013,14450.0,83916.6667,2091
1541,2091,14483.3333,83916.6667,2905
1542,2905,14483.3333,83916.6667,2906
1543,2906,14483.3333,83916.6667,293
1544,293,14483.3333,83983.3333,2143
1545,2143,14483.3333,83983.3333,358
1546,358,14616.6667,83933.3333,1376
1547,1376,14550.0,84116.6667,1645
1548,1645,14550.0,84116.6667,304
1549,304,14500.0,84150.0,531
1550,531,14650.0,84300.0,49
1551,49,14683.3333,84250.0,2777
1552,2777,14733.3333,84250.0,801
1553,801,14700.0,84200.0,3212
1554,3212,14716.6667,84150.0,3217
1555,3217,14716.6667,84150.0,584
1556,584,14766.6667,84100.0,1930
1557,1930,14750.0,84083.3333,702
1558,702,14750.0,84083.3333,1610
1559,1610,14733.3333,84083.3333,525
1560,525,14716.6667,84083.3333,3218
1561,3218,14716.6667,84083.3333,2130
1562,2130,14733.3333,84016.6667,1031
1563,1031,14733.3333,84016.6667,2129
1564,2129,14733.3333,84016.6667,2214
1565,2214,14733.3333,83966.6667,65
1566,65,14733.3333,83966.6667,64
1567,64,14733.3333,83966.6667,194
1568,194,14750.0,83950.0,389
1569,389,14750.0,83916.6667,3279
1570,3279,14750.0,83883.3333,3278
1571,3278,14750.0,83883.3333,3277
1572,3277,14750.0,83883.3333,3276
1573,3276,14750.0,83883.3333,3274
1574,3274,14750.0,83883.3333,3273
1575,3273,14750.0,83883.3333,2136
1576,2136,14750.0,83883.3333,2122
1577,2122,14766.6667,83850.0,970
1578,970,14766.6667,83850.0,962
1579,962,14766.6667,83850.0,196
1580,196,14766.6667,83833.3333,3340
1581,3340,14783.3333,83816.6667,3296
1582,3296,14783.3333,83816.6667,199
1583,199,14800.0,83816.6667,201
1584,201,14800.0,83816.6667,202
1585,202,14816.6667,83783.3333,200
1586,200,14816.6667,83783.3333,216
1587,216,14783.3333,83783.3333,232
1588,232,14750.0,83766.6667,217
1589,217,14800.0,83750.0,2215
1590,2215,14800.0,83733.3333,70
1591,70,14800.0,83733.3333,69
1592,69,14800.0,83733.3333,61
1593,61,14800.0,83733.3333,2966
1594,2966,14816.6667,83716.6667,2920
1595,2920,14816.6667,83716.6667,2097
1596,2097,14816.6667,83716.6667,1037
1597,1037,14883.3333,83700.0,2126
1598,2126,14883.3333,83700.0,3022
1599,3022,14883.3333,83700.0,1036
1600,1036,14883.3333,83700.0,1021
1601,1021,14866.6667,83683.3333,1020
1602,1020,14866.6667,83683.3333,3399
1603,3399,14883.3333,83633.3333,3397
1604,3397,14883.3333,83633.3333,1247
1605,1247,14883.3333,83633.3333,964
1606,964,14883.3333,83616.6667,383
1607,383,14883.3333,83616.6667,3021
1608,3021,14900.0,83600.0,2125
1609,2125,14900.0,83600.0,2124
1610,2124,14900.0,83600.0,3255
1611,3255,14916.6667,83600.0,3254
1612,3254,14916.6667,83600.0,3215
1613,3215,14916.6667,83600.0,967
1614,967,14916.6667,83566.6667,385
1615,385,14916.6667,83566.6667,965
1616,965,14916.6667,83566.6667,3350
1617,3350,14933.3333,83550.0,1281
1618,1281,14950.0,83533.3333,375
1619,375,14950.0,83533.3333,197
1620,197,14950.0,83533.3333,1583
1621,1583,14966.6667,83533.3333,1582
1622,1582,14966.6667,83533.3333,186
1623,186,14983.3333,83533.3333,988
1624,988,14983.3333,83516.6667,270
1625,270,14983.3333,83466.6667,1136
1626,1136,14983.3333,83450.0,1581
1627,1581,15000.0,83400.0,1001
1628,1001,15000.0,83350.0,2504
1629,2504,14983.3333,83200.0,1077
1630,1077,14983.3333,83166.6667,3025
1631,3025,14983.3333,83166.6667,3206
1632,3206,14983.3333,83166.6667,3208
1633,3208,14983.3333,83166.6667,3445
1634,3445,14983.3333,83166.6667,3205
1635,3205,14933.3333,83250.0,3204
1636,3204,14933.3333,83250.0,2116
1637,2116,14750.0,83416.6667,3272
1638,3272,14750.0,83416.6667,3271
1639,3271,14750.0,83416.6667,2094
1640,2094,14566.6667,83500.0,52
1641,52,14566.6667,83616.6667,3180
1642,3180,14566.6667,83616.6667,3181
1643,3181,14566.6667,83616.6667,3227
1644,3227,14650.0,83650.0,233
1645,233,14550.0,83716.6667,48
1646,48,14400.0,83783.3333,3362
1647,3362,14400.0,83783.3333,359
1648,359,14333.3333,83800.0,3125
1649,3125,14366.6667,83650.0,72
1650,72,14366.6667,83566.6667,363
1651,363,14283.3333,83483.3333,214
1652,214,14316.6667,83433.3333,207
1653,207,14316.6667,83400.0,1233
1654,1233,14383.3333,83300.0,2217
1655,2217,14450.0,83316.6667,1279
1656,1279,14450.0,83316.6667,87
1657,87,14450.0,83316.6667,86
1658,86,14450.0,83316.6667,53
1659,53,14450.0,83316.6667,2301
1660,2301,14450.0,83283.3333,2296
1661,2296,14450.0,83283.3333,300
1662,300,14466.6667,83283.3333,1277
1663,1277,14466.6667,83283.3333,1278
1664,1278,14466.6667,83283.3333,2135
1665,2135,14466.6667,83283.3333,188
1666,188,14483.3333,83283.3333,1611
1667,1611,14466.6667,83266.6667,1603
1668,1603,14466.6667,83266.6667,1602
1669,1602,14466.6667,83266.6667,1612
1670,1612,14466.6667,83266.6667,2902
1671,2902,14400.0,83216.6667,2904
1672,2904,14400.0,83216.6667,3355
1673,3355,14300.0,83216.6667,3346
1674,3346,14300.0,83216.6667,2944
1675,2944,14166.6667,83316.6667,2112
1676,2112,14166.6667,83316.6667,2111
1677,2111,14166.6667,83316.6667,215
1678,215,14100.0,83333.3333,198
1679,198,14100.0,83333.3333,3249
1680,3249,14033.3333,83383.3333,1078
1681,1078,14033.3333,83383.3333,1447
1682,1447,14016.6667,83416.6667,1893
1683,1893,14016.6667,83416.6667,1896
1684,1896,14016.6667,83416.6667,1901
1685,1901,14016.6667,83416.6667,1446
1686,1446,14016.6667,83416.6667,2138
1687,2138,13916.6667,83483.3333,3146
1688,3146,13916.6667,83483.3333,2227
1689,2227,13883.3333,83466.6667,58
1690,58,13883.3333,83466.6667,1002
1691,1002,13883.3333,83466.6667,2226
1692,2226,13883.3333,83466.6667,3323
1693,3323,13883.3333,83466.6667,2191
1694,2191,13866.6667,83583.3333,3014
1695,3014,13700.0,83516.6667,2231
1696,2231,13700.0,83516.6667,2216
1697,2216,13550.0,83533.3333,2213
1698,2213,13550.0,83533.3333,45
1699,45,13550.0,83533.3333,44
1700,44,13550.0,83533.3333,36
1701,36,13550.0,83533.3333,77
1702,77,13466.6667,83550.0,79
1703,79,13466.6667,83550.0,81
1704,81,13466.6667,83550.0,2219
1705,2219,13466.6667,83550.0,2221
1706,2221,13466.6667,83550.0,40
1707,40,13466.6667,83550.0,41
1708,41,13466.6667,83550.0,3372
1709,3372,13400.0,83583.3333,1097
1710,1097,13400.0,83566.6667,1096
1711,1096,13400.0,83566.6667,1094
1712,1094,13400.0,83566.6667,384
1713,384,13400.0,83566.6667,333
1714,333,13383.3333,83566.6667,302
1715,302,13383.3333,83566.6667,301
1716,301,13383.3333,83566.6667,1070
1717,1070,13366.6667,83566.6667,2109
1718,2109,13316.6667,83600.0,74
1719,74,13216.6667,83583.3333,873
1720,873,12966.6667,83533.3333,2193
1721,2193,12933.3333,83533.3333,2194
1722,2194,12933.3333,83533.3333,2223
1723,2223,12933.3333,83533.3333,2344
1724,2344,12933.3333,83533.3333,3030
1725,3030,12933.3333,83533.3333,3031
1726,3031,12933.3333,83533.3333,43
1727,43,12933.3333,83533.3333,368
1728,368,12933.3333,83533.3333,83
1729,83,12933.3333,83533.3333,1007
1730,1007,12900.0,83533.3333,2073
1731,2073,12900.0,83533.3333,2074
1732,2074,12900.0,83533.3333,2300
1733,2300,12900.0,83533.3333,3319
1734,3319,12900.0,83533.3333,3324
1735,3324,12900.0,83533.3333,2137
1736,2137,12916.6667,83583.3333,3150
1737,3150,12900.0,83583.3333,2139
1738,2139,12900.0,83583.3333,1087
1739,1087,12900.0,83600.0,1585
1740,1585,12900.0,83600.0,1587
1741,1587,12900.0,83666.6667,1179
1742,1179,12933.3333,83733.3333,2981
1743,2981,12800.0,84033.3333,2616
1744,2616,12850.0,84133.3333,231
1745,231,12816.6667,84200.0,1268
1746,1268,12816.6667,84200.0,1219
1747,1219,12866.6667,84183.3333,3289
1748,3289,12866.6667,84183.3333,3043
1749,3043,13116.6667,84133.3333,1205
1750,1205,13150.0,84100.0,987
1751,987,13200.0,84083.3333,990
1752,990,13200.0,84083.3333,2140
1753,2140,13200.0,84083.3333,1437
1754,1437,13250.0,84083.3333,1438
1755,1438,13250.0,84083.3333,1445
1756,1445,13250.0,84083.3333,2133
1757,2133,13166.6667,84133.3333,378
1758,378,13166.6667,84133.3333,1997
1759,1997,13116.6667,84183.3333,1995
1760,1995,13116.6667,84183.3333,2673
1761,2673,13100.0,84216.6667,847
1762,847,13083.3333,84283.3333,371
1763,371,13083.3333,84283.3333,208
1764,208,13000.0,84366.6667,3318
1765,3318,12983.3333,84383.3333,324
1766,324,12983.3333,84383.3333,3130
1767,3130,12950.0,84483.3333,2734
1768,2734,13033.3333,84566.6667,2881
1769,2881,13050.0,84733.3333,1170
1770,1170,13050.0,84733.3333,637
1771,637,13050.0,84733.3333,2529
1772,2529,12916.6667,84683.3333,1143
1773,1143,12916.6667,84850.0,315
1774,315,12916.6667,84883.3333,2754
1775,2754,12866.6667,84933.3333,1209
1776,1209,12816.6667,84983.3333,1125
1777,1125,12816.6667,84983.3333,1674
1778,1674,12816.6667,85016.6667,366
1779,366,12733.3333,85016.6667,1167
1780,1167,12700.0,85100.0,2446
1781,2446,12666.6667,85116.6667,114
1782,114,12700.0,85133.3333,3432
1783,3432,12700.0,85150.0,2383
1784,2383,12683.3333,85183.3333,2772
1785,2772,12766.6667,85233.3333,2656
1786,2656,12816.6667,85266.6667,1959
1787,1959,12833.3333,85266.6667,1229
1788,1229,12850.0,85233.3333,1699
1789,1699,12866.6667,85233.3333,2382
1790,2382,12866.6667,85183.3333,754
1791,754,12800.0,85133.3333,1230
1792,1230,12800.0,85133.3333,1231
1793,1231,12800.0,85133.3333,1232
1794,1232,12800.0,85133.3333,3262
1795,3262,12800.0,85133.3333,1436
1796,1436,12850.0,85083.3333,2397
1797,2397,12883.3333,85100.0,2265
1798,2265,12883.3333,85116.6667,2407
1799,2407,12900.0,85116.6667,3280
1800,3280,12933.3333,85033.3333,1937
1801,1937,13000.0,84916.6667,2269
1802,2269,13000.0,84916.6667,2092
1803,2092,13133.3333,84916.6667,2141
1804,2141,13183.3333,84933.3333,2764
1805,2764,13133.3333,85150.0,2855
1806,2855,13000.0,85150.0,769
1807,769,12983.3333,85116.6667,2381
1808,2381,12950.0,85166.6667,3145
1809,3145,12950.0,85200.0,2454
1810,2454,12983.3333,85216.6667,1309
1811,1309,12983.3333,85216.6667,2453
1812,2453,12983.3333,85216.6667,1013
1813,1013,12933.3333,85216.6667,1835
1814,1835,12900.0,85250.0,1836
1815,1836,12933.3333,85266.6667,2601
1816,2601,12950.0,85266.6667,2624
1817,2624,12916.6667,85283.3333,1228
1818,1228,12883.3333,85316.6667,2367
1819,2367,12950.0,85366.6667,1868
1820,1868,12966.6667,85366.6667,2065
1821,2065,13083.3333,85516.6667,2274
1822,2274,13000.0,85616.6667,312
1823,312,13033.3333,85633.3333,3219
1824,3219,13033.3333,85633.3333,392
1825,392,13066.6667,85650.0,2167
1826,2167,13066.6667,85650.0,2448
1827,2448,13066.6667,85650.0,3442
1828,3442,13050.0,85700.0,3443
1829,3443,13050.0,85700.0,209
1830,209,13066.6667,85750.0,2391
1831,2391,13066.6667,85750.0,113
1832,113,13033.3333,85733.3333,427
1833,427,13000.0,85733.3333,24
1834,24,12983.3333,85733.3333,1489
1835,1489,12983.3333,85750.0,1910
1836,1910,12966.6667,85766.6667,573
1837,573,12950.0,85766.6667,1818
1838,1818,12950.0,85800.0,32
1839,32,12966.6667,85800.0,26
1840,26,12966.6667,85800.0,20
1841,20,12966.6667,85800.0,2205
1842,2205,12983.3333,85783.3333,33
1843,33,13000.0,85800.0,27
1844,27,13000.0,85800.0,2933
1845,2933,13016.6667,85800.0,539
1846,539,12983.3333,85833.3333,2918
1847,2918,13000.0,85850.0,1991
1848,1991,13000.0,85850.0,848
1849,848,12950.0,85866.6667,603
1850,603,12950.0,85866.6667,2310
1851,2310,12933.3333,85866.6667,1952
1852,1952,12933.3333,85866.6667,2309
1853,2309,12933.3333,85866.6667,2026
1854,2026,12916.6667,85866.6667,1607
1855,1607,12933.3333,85833.3333,1912
1856,1912,12933.3333,85833.3333,611
1857,611,12916.6667,85833.3333,2583
1858,2583,12916.6667,85816.6667,1289
1859,1289,12916.6667,85816.6667,1287
1860,1287,12916.6667,85816.6667,1827
1861,1827,12916.6667,85816.6667,2288
1862,2288,12883.3333,85833.3333,2057
1863,2057,12866.6667,85816.6667,1368
1864,1368,12866.6667,85816.6667,3038
1865,3038,12833.3333,85816.6667,2745
1866,2745,12833.3333,85816.6667,1812
1867,1812,12800.0,85800.0,2917
1868,2917,12783.3333,85833.3333,1517
1869,1517,12766.6667,85816.6667,1264
1870,1264,12766.6667,85783.3333,2765
1871,2765,12716.6667,85800.0,2766
1872,2766,12700.0,85783.3333,2919
1873,2919,12683.3333,85716.6667,2250
1874,2250,12683.3333,85716.6667,1149
1875,1149,12733.3333,85733.3333,2475
1876,2475,12750.0,85716.6667,2543
1877,2543,12750.0,85700.0,2303
1878,2303,12733.3333,85700.0,2668
1879,2668,12733.3333,85700.0,533
1880,533,12733.3333,85666.6667,2329
1881,2329,12750.0,85666.6667,831
1882,831,12783.3333,85700.0,802
1883,802,12783.3333,85700.0,2182
1884,2182,12783.3333,85700.0,1977
1885,1977,12816.6667,85750.0,1992
1886,1992,12816.6667,85750.0,1934
1887,1934,12833.3333,85766.6667,1931
1888,1931,12833.3333,85766.6667,663
1889,663,12883.3333,85766.6667,2642
1890,2642,12900.0,85733.3333,498
1891,498,12933.3333,85733.3333,938
1892,938,12933.3333,85700.0,2346
1893,2346,12916.6667,85666.6667,3229
1894,3229,12900.0,85666.6667,1118
1895,1118,12883.3333,85650.0,2472
1896,2472,12883.3333,85683.3333,978
1897,978,12866.6667,85700.0,696
1898,696,12833.3333,85700.0,2890
1899,2890,12833.3333,85683.3333,3367
1900,3367,12850.0,85650.0,3341
1901,3341,12850.0,85650.0,2678
1902,2678,12816.6667,85633.3333,1335
1903,1335,12800.0,85650.0,1310
1904,1310,12766.6667,85633.3333,676
1905,676,12783.3333,85583.3333,1022
1906,1022,12783.3333,85533.3333,1186
1907,1186,12800.0,85516.6667,1184
1908,1184,12800.0,85516.6667,1738
1909,1738,12816.6667,85516.6667,1909
1910,1909,12816.6667,85550.0,985
1911,985,12866.6667,85550.0,3060
1912,3060,12866.6667,85550.0,3061
1913,3061,12866.6667,85550.0,3063
1914,3063,12866.6667,85550.0,622
1915,622,12866.6667,85583.3333,3275
1916,3275,12883.3333,85583.3333,191
1917,191,12916.6667,85616.6667,2358
1918,2358,12933.3333,85616.6667,1857
1919,1857,12950.0,85633.3333,2840
1920,2840,12950.0,85600.0,1204
1921,1204,12933.3333,85566.6667,71
1922,71,12950.0,85566.6667,2087
1923,2087,12983.3333,85566.6667,2459
1924,2459,12966.6667,85533.3333,2272
1925,2272,12933.3333,85533.3333,1717
1926,1717,12900.0,85533.3333,2542
1927,2542,12866.6667,85516.6667,2915
1928,2915,12850.0,85516.6667,261
1929,261,12850.0,85466.6667,1399
1930,1399,12833.3333,85466.6667,1710
1931,1710,12833.3333,85383.3333,2842
1932,2842,12816.6667,85366.6667,3171
1933,3171,12783.3333,85433.3333,3170
1934,3170,12783.3333,85433.3333,3160
1935,3160,12783.3333,85433.3333,3261
1936,3261,12750.0,85433.3333,1697
1937,1697,12716.6667,85483.3333,2795
1938,2795,12716.6667,85516.6667,1441
1939,1441,12683.3333,85533.3333,1739
1940,1739,12683.3333,85533.3333,267
1941,267,12700.0,85550.0,1252
1942,1252,12716.6667,85550.0,2433
1943,2433,12716.6667,85566.6667,1217
1944,1217,12716.6667,85600.0,2824
1945,2824,12716.6667,85633.3333,954
1946,954,12683.3333,85616.6667,955
1947,955,12683.3333,85616.6667,509
1948,509,12683.3333,85633.3333,3333
1949,3333,12666.6667,85650.0,2843
1950,2843,12666.6667,85650.0,3353
1951,3353,12650.0,85650.0,2080
1952,2080,12650.0,85650.0,2992
1953,2992,12633.3333,85666.6667,3155
1954,3155,12633.3333,85650.0,2800
1955,2800,12633.3333,85650.0,2832
1956,2832,12616.6667,85650.0,334
1957,334,12616.6667,85616.6667,625
1958,625,12650.0,85616.6667,2717
1959,2717,12650.0,85583.3333,51
1960,51,12616.6667,85566.6667,448
1961,448,12616.6667,85516.6667,1354
1962,1354,12666.6667,85500.0,2435
1963,2435,12666.6667,85483.3333,185
1964,185,12650.0,85483.3333,3339
1965,3339,12650.0,85483.3333,1360
1966,1360,12633.3333,85433.3333,534
1967,534,12633.3333,85433.3333,3161
1968,3161,12666.6667,85400.0,2400
1969,2400,12700.0,85383.3333,963
1970,963,12750.0,85316.6667,2743
1971,2743,12650.0,85300.0,2742
1972,2742,12650.0,85300.0,1527
1973,1527,12650.0,85300.0,1005
1974,1005,12550.0,85400.0,2058
1975,2058,12466.6667,85333.3333,264
1976,264,12466.6667,85433.3333,1750
1977,1750,12466.6667,85433.3333,1514
1978,1514,12466.6667,85433.3333,206
1979,206,12416.6667,85433.3333,3185
1980,3185,12383.3333,85516.6667,3187
1981,3187,12383.3333,85516.6667,2874
1982,2874,12383.3333,85533.3333,1703
1983,1703,12416.6667,85533.3333,3267
1984,3267,12450.0,85533.3333,212
1985,212,12483.3333,85566.6667,2394
1986,2394,12483.3333,85566.6667,3221
1987,3221,12500.0,85533.3333,517
1988,517,12516.6667,85516.6667,814
1989,814,12550.0,85483.3333,22
1990,22,12550.0,85500.0,1979
1991,1979,12566.6667,85533.3333,941
1992,941,12550.0,85566.6667,2545
1993,2545,12533.3333,85566.6667,744
1994,744,12516.6667,85600.0,968
1995,968,12516.6667,85650.0,16
1996,16,12516.6667,85650.0,966
1997,966,12516.6667,85650.0,1720
1998,1720,12550.0,85666.6667,1389
1999,1389,12550.0,85666.6667,2845
2000,2845,12566.6667,85650.0,3335
2001,3335,12566.6667,85650.0,562
2002,562,12583.3333,85700.0,1432
2003,1432,12600.0,85716.6667,1434
2004,1434,12600.0,85716.6667,332
2005,332,12566.6667,85733.3333,757
2006,757,12600.0,85766.6667,776
2007,776,12600.0,85766.6667,3291
2008,3291,12650.0,85766.6667,2332
2009,2332,12666.6667,85783.3333,2413
2010,2413,12666.6667,85816.6667,1154
2011,1154,12700.0,85833.3333,1483
2012,1483,12733.3333,85833.3333,875
2013,875,12750.0,85850.0,1257
2014,1257,12750.0,85866.6667,2418
2015,2418,12716.6667,85883.3333,1347
2016,1347,12733.3333,85916.6667,2369
2017,2369,12750.0,85916.6667,772
2018,772,12733.3333,85933.3333,3175
2019,3175,12750.0,85950.0,274
2020,274,12733.3333,85966.6667,275
2021,275,12733.3333,85966.6667,1339
2022,1339,12735.0,86000.8333,3462
2023,3462,12741.9444,86013.0556,3461
2024,3461,12722.2222,86047.5,727
2025,727,12700.5556,86054.4444,3460
2026,3460,12682.7778,86028.8889,3172
2027,3172,12682.7778,86002.7778,447
2028,447,12683.3333,85983.3333,1333
2029,1333,12700.0,85950.0,515
2030,515,12683.3333,85933.3333,645
2031,645,12666.6667,85933.3333,3199
2032,3199,12633.3333,85933.3333,3198
2033,3198,12633.3333,85933.3333,2660
2034,2660,12616.6667,85900.0,245
2035,245,12633.3333,85900.0,351
2036,351,12650.0,85866.6667,2480
2037,2480,12633.3333,85850.0,2836
2038,2836,12616.6667,85866.6667,3300
2039,3300,12616.6667,85866.6667,1579
2040,1579,12600.0,85833.3333,1732
2041,1732,12566.6667,85833.3333,243
2042,243,12566.6667,85850.0,2159
2043,2159,12566.6667,85850.0,3338
2044,3338,12566.6667,85850.0,241
2045,241,12566.6667,85850.0,262
2046,262,12566.6667,85866.6667,2809
2047,2809,12516.6667,85850.0,3200
2048,3200,12500.0,85866.6667,2810
2049,2810,12500.0,85866.6667,1485
2050,1485,12466.6667,85850.0,1938
2051,1938,12450.0,85816.6667,879
2052,879,12483.3333,85800.0,1191
2053,1191,12516.6667,85816.6667,2661
2054,2661,12533.3333,85800.0,2727
2055,2727,12533.3333,85783.3333,2014
2056,2014,12533.3333,85750.0,501
2057,501,12533.3333,85716.6667,2481
2058,2481,12516.6667,85716.6667,2380
2059,2380,12500.0,85716.6667,411
2060,411,12483.3333,85750.0,874
2061,874,12483.3333,85750.0,1696
2062,1696,12466.6667,85750.0,3266
2063,3266,12450.0,85750.0,3250
2064,3250,12450.0,85750.0,1340
2065,1340,12416.6667,85750.0,467
2066,467,12400.0,85733.3333,352
2067,352,12416.6667,85700.0,2255
2068,2255,12433.3333,85700.0,3054
2069,3054,12466.6667,85700.0,2517
2070,2517,12483.3333,85700.0,3268
2071,3268,12466.6667,85666.6667,1846
2072,1846,12433.3333,85666.6667,2032
2073,2032,12433.3333,85633.3333,1752
2074,1752,12466.6667,85616.6667,2260
2075,2260,12450.0,85600.0,780
2076,780,12416.6667,85616.6667,752
2077,752,12416.6667,85616.6667,526
2078,526,12383.3333,85616.6667,524
2079,524,12383.3333,85616.6667,3173
2080,3173,12366.6667,85583.3333,2590
2081,2590,12350.0,85550.0,1480
2082,1480,12333.3333,85550.0,829
2083,829,12333.3333,85516.6667,2479
2084,2479,12333.3333,85516.6667,2665
2085,2665,12300.0,85550.0,2994
2086,2994,12283.3333,85516.6667,2160
2087,2160,12250.0,85466.6667,2185
2088,2185,12250.0,85466.6667,2622
2089,2622,12250.0,85466.6667,2396
2090,2396,12233.3333,85450.0,648
2091,648,12216.6667,85416.6667,1575
2092,1575,12216.6667,85416.6667,2940
2093,2940,12266.6667,85383.3333,3019
2094,3019,12266.6667,85383.3333,535
2095,535,12350.0,85250.0,469
2096,469,12300.0,85233.3333,3284
2097,3284,12300.0,85183.3333,1911
2098,1911,12216.6667,85166.6667,1605
2099,1605,12216.6667,85166.6667,471
2100,471,12233.3333,85116.6667,2690
2101,2690,12283.3333,85116.6667,2687
2102,2687,12283.3333,85116.6667,2347
2103,2347,12283.3333,85116.6667,2345
2104,2345,12283.3333,85116.6667,2744
2105,2744,12300.0,85083.3333,2297
2106,2297,12283.3333,85083.3333,830
2107,830,12283.3333,85083.3333,554
2108,554,12266.6667,85083.3333,412
2109,412,12266.6667,85083.3333,1885
2110,1885,12250.0,85066.6667,2317
2111,2317,12283.3333,85016.6667,1958
2112,1958,12283.3333,85016.6667,647
2113,647,12283.3333,85016.6667,3216
2114,3216,12200.0,84900.0,2729
2115,2729,12100.0,84900.0,2956
2116,2956,12100.0,84900.0,1499
2117,1499,12166.6667,84983.3333,1753
2118,1753,12166.6667,85066.6667,1171
2119,1171,12133.3333,85116.6667,649
2120,649,12133.3333,85116.6667,638
2121,638,12133.3333,85116.6667,635
2122,635,12133.3333,85116.6667,1081
2123,1081,12133.3333,85166.6667,908
2124,908,12100.0,85216.6667,3299
2125,3299,12100.0,85216.6667,3298
2126,3298,12100.0,85216.6667,2588
2127,2588,12183.3333,85250.0,2847
2128,2847,12183.3333,85283.3333,1831
2129,1831,12183.3333,85316.6667,1194
2130,1194,12133.3333,85350.0,3433
2131,3433,12150.0,85383.3333,2455
2132,2455,12116.6667,85383.3333,2151
2133,2151,12083.3333,85400.0,1747
2134,1747,12133.3333,85416.6667,867
2135,867,12133.3333,85466.6667,3358
2136,3358,12150.0,85516.6667,2606
2137,2606,12166.6667,85500.0,2784
2138,2784,12200.0,85533.3333,718
2139,718,12183.3333,85566.6667,3428
2140,3428,12183.3333,85600.0,656
2141,656,12200.0,85616.6667,2760
2142,2760,12216.6667,85633.3333,1533
2143,1533,12233.3333,85600.0,2338
2144,2338,12266.6667,85616.6667,298
2145,298,12250.0,85650.0,2486
2146,2486,12216.6667,85666.6667,1858
2147,1858,12200.0,85666.6667,472
2148,472,12200.0,85666.6667,1643
2149,1643,12200.0,85700.0,3294
2150,3294,12166.6667,85683.3333,2372
2151,2372,12166.6667,85666.6667,2697
2152,2697,12150.0,85650.0,329
2153,329,12116.6667,85616.6667,3203
2154,3203,12100.0,85600.0,1860
2155,1860,12050.0,85633.3333,3232
2156,3232,12050.0,85616.6667,130
2157,130,12016.6667,85550.0,1074
2158,1074,11966.6667,85516.6667,2593
2159,2593,11966.6667,85483.3333,2020
2160,2020,11983.3333,85466.6667,2242
2161,2242,11983.3333,85433.3333,1105
2162,1105,11983.3333,85433.3333,2674
2163,2674,11933.3333,85416.6667,701
2164,701,11900.0,85433.3333,3166
2165,3166,11883.3333,85400.0,2872
2166,2872,11883.3333,85366.6667,2871
